_phrase_,type,grammar_symbol
"('Риги',)",talu,TALU
"('Вазагофъ,', 'Полум.')",talu,TALU
"('Riimäe', '123')",talu,TALU
"('Metsamaatükk', '116,', '117')",talu,TALU
"('Loopere', 't')",talu,TALU
"('Loopere',)",talu,TALU
"('Tammiku', 'papivabrik', 'A41')",talu,TALU
"('Ризи',)",talu,TALU
"('Risa', 'Mart')",talu,TALU
"('Riis', '85')",talu,TALU
"('Риси',)",talu,TALU
"('Riisimäe', '244')",talu,TALU
"('Lepametsa', 't')",talu,TALU
"('Lepametsa',)",talu,TALU
"('Riisipõllu', 'A11')",talu,TALU
"('Riisali', 'krjms')",talu,TALU
"('Riisali',)",talu,TALU
"('Taurin',)",talu,TALU
"('Riiosaare-Sauna',)",talu,TALU
"('Riosaaresaun', '15a')",talu,TALU
"('Риуссаре',)",talu,TALU
"('Ріосааре,', 'Дв.')",talu,TALU
"('Riiosaare',)",talu,TALU
"('Riosaare', '15b')",talu,TALU
"('Rikasaare', 't')",talu,TALU
"('Rikasaare',)",talu,TALU
"('Rikasaare', 'A3')",talu,TALU
"('Риккасааре,', 'Полумз.')",talu,TALU
"('Riksi', 'A24')",talu,TALU
"('Rilly,', 'Hoflage')",talu,TALU
"('Рылли,', 'Дв.')",talu,TALU
"('Römo',)",talu,TALU
"('Рингута,', 'Ф.')",talu,TALU
"('Birkenthal',)",talu,TALU
"('Рипока,', 'Полумз.')",talu,TALU
"('Risttee', 'krjms')",talu,TALU
"('Riste', 't')",talu,TALU
"('Ristemaa', 't')",talu,TALU
"('Ristemaa',)",talu,TALU
"('Ristemaa', '30')",talu,TALU
"('Ristima', 't')",talu,TALU
"('Ristima',)",talu,TALU
"('Ristema', 'A163')",talu,TALU
"('Pahlberg,', 'Hans')",talu,TALU
"('Babel',)",talu,TALU
"('Ristema,', 'Gesinde')",talu,TALU
"('Ristima', 'Jahn')",talu,TALU
"('Ristema', 'Jahn')",talu,TALU
"('Ristemah', 'Jahn')",talu,TALU
"('Restema', 'Jahn')",talu,TALU
"('Ристема,', 'Дв.')",talu,TALU
"('Ristivälja', 't')",talu,TALU
"('Ristivälja',)",talu,TALU
"('Ristivälja', 'A25')",talu,TALU
"('Kreuz,', 'Pastorat')",talu,TALU
"('St.', 'Crucis')",talu,TALU
"('Crucis',)",talu,TALU
"('Kreuz-Pastorat',)",talu,TALU
"('Крейцъ,', 'Паст.')",talu,TALU
"('Крейцскаго', 'Евангелическаго', 'лютер.', 'прихода,', 'Пасторатъ')",talu,TALU
"('Ristimöis',)",talu,TALU
"('Creutzhof',)",talu,TALU
"('Kreuzkirch',)",talu,TALU
"('Крейцхофъ,', 'Мз.')",talu,TALU
"('Маріенру,', 'Мз.')",talu,TALU
"('Risti', '77')",talu,TALU
"('Ristaia', 't')",talu,TALU
"('Ristaia',)",talu,TALU
"('Ristaa', 't')",talu,TALU
"('Ristaa',)",talu,TALU
"('Risti', 'A16')",talu,TALU
"('Risti', '23')",talu,TALU
"('Risti', 'A87')",talu,TALU
"('Adila', 'mv')",talu,TALU
"('Metsavahi', 'k.', 'A81')",talu,TALU
"('Baltiskisaun', '133')",talu,TALU
"('Risti', '38')",talu,TALU
"('Risti', 'A215')",talu,TALU
"('Ristikivi', '35')",talu,TALU
"('Ristikivi', '2e')",talu,TALU
"('Ristikivi', 'A121')",talu,TALU
"('Ristikibi', 't')",talu,TALU
"('Ristikibi',)",talu,TALU
"('Ristikivi', 'A15')",talu,TALU
"('Ристивъ,', 'Дв.')",talu,TALU
"('Ristikivi', 'A176')",talu,TALU
"('Ristikivi', '95')",talu,TALU
"('Väike-Ristikivi', 't')",talu,TALU
"('Väike-Ristikivi',)",talu,TALU
"('Ristikiwi', 'Mart')",talu,TALU
"('Ristikivi', 'A35')",talu,TALU
"('Ristikivi', '16')",talu,TALU
"('Metsavahe',)",talu,TALU
"('Ristikivisaun', '16')",talu,TALU
"('Ristikivi', 'II')",talu,TALU
"('Ristikivi', '183')",talu,TALU
"('Ristikivi', 'A104')",talu,TALU
"('Ristikivi', 'A229')",talu,TALU
"('Ristikivi', 'A31')",talu,TALU
"('Ristikivi', 'A78')",talu,TALU
"('Ristikivi', '29')",talu,TALU
"('Ristilaane', '47')",talu,TALU
"('Ristimäe', 'A28')",talu,TALU
"('Ristimäesaun', '32')",talu,TALU
"('Ristimäe', '22')",talu,TALU
"('Rünka', 'saun')",talu,TALU
"('Ristimäe', 'A82')",talu,TALU
"('Ristimäe', 'A39')",talu,TALU
"('Ristimulgu', 't')",talu,TALU
"('Ristimulgu',)",talu,TALU
"('Ristimäe', '53a')",talu,TALU
"('Ristimäe', 'A49')",talu,TALU
"('Ristjani', 't')",talu,TALU
"('Ristinen',)",talu,TALU
"('Пири,', 'Дв.')",talu,TALU
"('Risttee', 'A129')",talu,TALU
"('Risttee', 'A7')",talu,TALU
"('Rumbi', 'mv')",talu,TALU
"('Risu', 'A38')",talu,TALU
"('Robuski', 'saun')",talu,TALU
"('Tisleri', '97')",talu,TALU
"('Brackelshof',)",talu,TALU
"('Роель,', 'Мз.')",talu,TALU
"('Руиль,', 'Мз.')",talu,TALU
"('Руйль,', 'Им.')",talu,TALU
"('Roelmu', 't')",talu,TALU
"('Säknalohu', 'mv')",talu,TALU
"('Säknalohu',)",talu,TALU
"('Мойзекацъ,', 'Полумз.')",talu,TALU
"('Villema', '50')",talu,TALU
"('Рохе,', 'Дв.')",talu,TALU
"('Rohkvahe', '6b')",talu,TALU
"('Роквахе',)",talu,TALU
"('Rokülla', 'mois')",talu,TALU
"('Rokülla',)",talu,TALU
"('Рохтъ,', 'Мз.')",talu,TALU
"('Rohuaia', 'A65')",talu,TALU
"('Rohuaia', '30')",talu,TALU
"('Räho', '69')",talu,TALU
"('Rohuaia', '69')",talu,TALU
"('Rohuallika', 'A85')",talu,TALU
"('Rohula', 'A98')",talu,TALU
"('Aia', 'A193')",talu,TALU
"('Puni-Matsi', 't')",talu,TALU
"('Puni-Matsi',)",talu,TALU
"('Roido', '16')",talu,TALU
"('Roido', 'Michell')",talu,TALU
"('Reito',)",talu,TALU
"('Roigu', 't')",talu,TALU
"('Roigo', 'ms')",talu,TALU
"('Roigo',)",talu,TALU
"('Райга,', 'Дв.')",talu,TALU
"('Roio', 'ms')",talu,TALU
"('Roio',)",talu,TALU
"('Ройо,', 'Плм.')",talu,TALU
"('Rajasilla', 't')",talu,TALU
"('Rajasilla',)",talu,TALU
"('Roasilla',)",talu,TALU
"('Rokka', 't')",talu,TALU
"('Rokka',)",talu,TALU
"('Rongasaare', 't')",talu,TALU
"('Rongasaare',)",talu,TALU
"('Heinasaare', 't')",talu,TALU
"('Heinasaare',)",talu,TALU
"('Rongasaare', 'A51')",talu,TALU
"('Ронгассаре',)",talu,TALU
"('Rongasaare', 'A40')",talu,TALU
"('West,', 'spordiklubi')",talu,TALU
"('West,',)",talu,TALU
"('Tehniliste', 'spordialade', 'klubi', '""West""')",talu,TALU
"('Lätte', 't')",talu,TALU
"('Lätte',)",talu,TALU
"('Roba',)",talu,TALU
"('Roopaka', 'ms')",talu,TALU
"('Roopaka',)",talu,TALU
"('Ропака,', 'Мз.')",talu,TALU
"('Ропенгофъ,', 'Мз.')",talu,TALU
"('Roobu', '11')",talu,TALU
"('Ruobu', 't')",talu,TALU
"('Ruobu',)",talu,TALU
"('Ropo', 'Jürgen')",talu,TALU
"('Roobaka', '5a')",talu,TALU
"('Roobuka', '34')",talu,TALU
"('Roodevälja', 'ms')",talu,TALU
"('Родеваль,', 'Ф.')",talu,TALU
"('Solentack',)",talu,TALU
"('Ertzmann',)",talu,TALU
"('Саллентакъ,', 'Мз.')",talu,TALU
"('Koodi', '33')",talu,TALU
"('Дома', 'раб.')",talu,TALU
"('Родо,', 'Ф.')",talu,TALU
"('Rodo',)",talu,TALU
"('Роду,', 'Дв.')",talu,TALU
"('Rookla', 'ms')",talu,TALU
"('Rookla',)",talu,TALU
"('Rohküll',)",talu,TALU
"('Рокюль,', 'Мз.')",talu,TALU
"('Roomasaun', '143')",talu,TALU
"('Rometo', '26')",talu,TALU
"('Fromhold', 'Hans')",talu,TALU
"('Rometi', '7')",talu,TALU
"('Fromholdi', 'Jürri')",talu,TALU
"('Rooma', '71')",talu,TALU
"('Romu', '71')",talu,TALU
"('Roosi', 'A65')",talu,TALU
"('Tallink,', 'ÜE')",talu,TALU
"('ENSV', 'MN', 'juures', 'asuv', 'Välisturismi', 'Valitsus')",talu,TALU
"('Riigikontroll',)",talu,TALU
"('Roosimäe', 'VII')",talu,TALU
"('Roosimäe', 'A86')",talu,TALU
"('Räsamäe', 't')",talu,TALU
"('Räsamäe',)",talu,TALU
"('Roosimäe', '245')",talu,TALU
"('Roosimäe', 'A12')",talu,TALU
"('Roosimäe', 'A107')",talu,TALU
"('Roosna', '76')",talu,TALU
"('Розна,', 'Хут.')",talu,TALU
"('Сонормъ,', 'Мз.')",talu,TALU
"('Розенгофъ,', 'Мз.')",talu,TALU
"('Roosna', 'A52')",talu,TALU
"('Кальтенбрунъ,', 'Мз.')",talu,TALU
"('Rootsi', 'ms')",talu,TALU
"('Rootsi', 'A68')",talu,TALU
"('Rootsi', 'A85')",talu,TALU
"('Rootsi,', 'Der', 'Krug')",talu,TALU
"('Rootsi', '35')",talu,TALU
"('Ruotsijaani', 't')",talu,TALU
"('Ruotsijaani',)",talu,TALU
"('Ruotsina', 't')",talu,TALU
"('Ruotsina',)",talu,TALU
"('Rotsi', 'Johann')",talu,TALU
"('Rootsi', 'krjm.', 'A4')",talu,TALU
"('Rootsiküla', 't')",talu,TALU
"('Rootsiküla', 'A69')",talu,TALU
"('Роцикюль,', 'Мз.')",talu,TALU
"('Rootsimaa', '40,', '37d,', '37b')",talu,TALU
"('Rotzema', 'Mart')",talu,TALU
"('Roovere', 't')",talu,TALU
"('Roovere', 'A7')",talu,TALU
"('Ропка,', 'Полумз.')",talu,TALU
"('Karlefer',)",talu,TALU
"('Taubenhof',)",talu,TALU
"('Ропкой',)",talu,TALU
"('Ропкой,', 'Мз.')",talu,TALU
"('Розенталь,', 'Хут.')",talu,TALU
"('Eesti', 'Arhitektuurimuuseum')",talu,TALU
"('Arhitektuurimuuseum',)",talu,TALU
"('Roti', '179')",talu,TALU
"('Kubjasaun', '7', 'ja', 'Rotnasaun', '7b')",talu,TALU
"('Rudina', 't')",talu,TALU
"('Ruddina',)",talu,TALU
"('Рудина,', 'Д-ры')",talu,TALU
"('Ruhingo', 'ms')",talu,TALU
"('Ruhingo',)",talu,TALU
"('Рухинго,', 'Ф.')",talu,TALU
"('Runö,', 'Pastorat')",talu,TALU
"('Runö-Insel',)",talu,TALU
"('Aasa', 'A54')",talu,TALU
"('Ruil,', 'Das', 'Guth')",talu,TALU
"('Ruil',)",talu,TALU
"('Rukimäe', '42')",talu,TALU
"('Rukkimäe-Arro',)",talu,TALU
"('Руккимяэару,', 'Дв.')",talu,TALU
"('Rulli', '5')",talu,TALU
"('Рулли',)",talu,TALU
"('Rumba', 'ms')",talu,TALU
"('Румба,', 'Полумз.')",talu,TALU
"('Румба,', 'Полум.')",talu,TALU
"('Rumbi', 'A40')",talu,TALU
"('Rumbi', 'mtsn')",talu,TALU
"('Rumbi', 'A35')",talu,TALU
"('Румби,', 'Дв.')",talu,TALU
"('Rumbimetsa', 'A43')",talu,TALU
"('Rummi', 'ms')",talu,TALU
"('Румми,', 'Ф.')",talu,TALU
"('Rummo', 'mois')",talu,TALU
"('Rummo',)",talu,TALU
"('Abimetsaül.',)",talu,TALU
"('Aia', 'A25')",talu,TALU
"('Runge',)",talu,TALU
"('Rumm,', 'Das', 'Guth')",talu,TALU
"('Руммъ,', 'Мз.')",talu,TALU
"('Rummu', 'A12')",talu,TALU
"('Rummuõue',)",talu,TALU
"('Rupsi', 't')",talu,TALU
"('Russalo', 'mois')",talu,TALU
"('Russalo',)",talu,TALU
"('Руссаль,', 'Мз.')",talu,TALU
"('Russalu', 'A20')",talu,TALU
"('Ruttik',)",talu,TALU
"('Руттикъ,', 'Ф.')",talu,TALU
"('Zweifelshof',)",talu,TALU
"('Gutmansbeck',)",talu,TALU
"('Ruu', 'ms')",talu,TALU
"('Mõisamäe', 'A6')",talu,TALU
"('Ruh',)",talu,TALU
"('Ру,', 'Ф.')",talu,TALU
"('Мыйзамяэ',)",talu,TALU
"('Metsamaatükk', '75')",talu,TALU
"('Runa', 'ms')",talu,TALU
"('Runa',)",talu,TALU
"('Руна,', 'Мз.')",talu,TALU
"('Vastse-Puka', 'ms')",talu,TALU
"('Vastse-Puka',)",talu,TALU
"('Ruuna', 'krjms')",talu,TALU
"('Рууна,', 'Плмз.')",talu,TALU
"('Руза,', 'Мз.')",talu,TALU
"('Rusevere', '90')",talu,TALU
"('Russevere', 't')",talu,TALU
"('Russevere',)",talu,TALU
"('Russevere', '21')",talu,TALU
"('Ruusimäe', '13')",talu,TALU
"('Мадисе',)",talu,TALU
"('Rogosi', 'ms')",talu,TALU
"('Rogosi',)",talu,TALU
"('Рогазинскій,', 'мз.')",talu,TALU
"('Рогазинскій,',)",talu,TALU
"('Ruutu', '70')",talu,TALU
"('Рехо,', 'Ф.')",talu,TALU
"('Рехо,', 'Хут.')",talu,TALU
"('Рехуметсасаунъ,', 'Дв.')",talu,TALU
"('Rõhumetsa', '28')",talu,TALU
"('Рехуметса,', 'Дв.')",talu,TALU
"('Rohumetsa', 't')",talu,TALU
"('Rohumetsa',)",talu,TALU
"('Rohumetsa', 'A3')",talu,TALU
"('Rõigasaare', 'A14')",talu,TALU
"('Регасаре,', 'Дв.')",talu,TALU
"('Rõkkalo', 't')",talu,TALU
"('Rõkkalo',)",talu,TALU
"('Rõkalo-Ado',)",talu,TALU
"('Rõkaru', 'Ado', '74a')",talu,TALU
"('Rõkaro-Mardi', 't')",talu,TALU
"('Rõkaro-Mardi',)",talu,TALU
"('Rõkaro-Mardi', '73')",talu,TALU
"('Reckare', 'Mart')",talu,TALU
"('Rõkaro-Uuetoa',)",talu,TALU
"('Rõkaru-Uuetoa', '74b')",talu,TALU
"('Rõksu', '6')",talu,TALU
"('Rõnga', '4')",talu,TALU
"('Rõnglepa', 't')",talu,TALU
"('Rõnglepa',)",talu,TALU
"('Rõngalepa', 'A64')",talu,TALU
"('Ringen,', 'Pastorat')",talu,TALU
"('Ringen-Pastorat',)",talu,TALU
"('Rõssa', 'ms')",talu,TALU
"('Rõtusmetsa', 't')",talu,TALU
"('Rõtusmetsa',)",talu,TALU
"('Rõttusmetsa', '49')",talu,TALU
"('Ретсмеца,', 'Дв.')",talu,TALU
"('Rõttusmetsa-Jaan',)",talu,TALU
"('Takka-Rõtusmetsa', 't')",talu,TALU
"('Takka-Rõtusmetsa',)",talu,TALU
"('Rõtusmetsa', 'Jaan', '39')",talu,TALU
"('Eest-Rõtusmetsa', 't')",talu,TALU
"('Eest-Rõtusmetsa',)",talu,TALU
"('Rõtusmetsa', 'Jüri', '40')",talu,TALU
"('Rouwemoisa',)",talu,TALU
"('Rõueveski', 'A100')",talu,TALU
"('Rauge,', 'Pastorat')",talu,TALU
"('Rauge-Pastorat',)",talu,TALU
"('Рауге,', 'Паст.')",talu,TALU
"('Рауге,', 'Мз.')",talu,TALU
"('Reopä', 'krjms')",talu,TALU
"('Reopä',)",talu,TALU
"('Jõudi', 't')",talu,TALU
"('Jõudi',)",talu,TALU
"('Rõuma', 'ms')",talu,TALU
"('Реопе,', 'Полумз.')",talu,TALU
"('Реопэ,', 'Хут.')",talu,TALU
"('Maidla', 't')",talu,TALU
"('Rõumetsa', 'A32')",talu,TALU
"('Rõometsa', 't')",talu,TALU
"('Rõometsa',)",talu,TALU
"('Rõusa', 't')",talu,TALU
"('Röusa',)",talu,TALU
"('Rausa',)",talu,TALU
"('Roela', 't')",talu,TALU
"('Пахлаку',)",talu,TALU
"('Freudenhof',)",talu,TALU
"('Рему,', 'Дв.')",talu,TALU
"('Rõõmu', '40')",talu,TALU
"('Rõõmu', '7')",talu,TALU
"('Rõõmulamäe', 't')",talu,TALU
"('Rõõmulamäe',)",talu,TALU
"('Roomula', 'A105')",talu,TALU
"('Rõõmule', 'A105')",talu,TALU
"('Rõõsa', 'A263')",talu,TALU
"('A263',)",talu,TALU
"('Каласу,', 'Дв.')",talu,TALU
"('Turvastu', 't')",talu,TALU
"('Turvastu',)",talu,TALU
"('Põõsa', 't')",talu,TALU
"('Põõsa',)",talu,TALU
"('Põõsa', 'A88')",talu,TALU
"('Rägadiku', '14')",talu,TALU
"('Rägastik', '14')",talu,TALU
"('Реггадикъ,', 'Дв.')",talu,TALU
"('Rägapaju', 't')",talu,TALU
"('Rägapaju',)",talu,TALU
"('Rägapalu', '10')",talu,TALU
"('Rägastiku', 'A37')",talu,TALU
"('Раггаферъ,', 'Мз.')",talu,TALU
"('Раггаферъ,', 'Им.')",talu,TALU
"('Rähni', 'A36')",talu,TALU
"('Rähni', 'A27')",talu,TALU
"('Ряйхни,', 'Дв.')",talu,TALU
"('Rähni', '170')",talu,TALU
"('Remningu', 't')",talu,TALU
"('Remningu',)",talu,TALU
"('Rääminku', 't')",talu,TALU
"('Rääminku',)",talu,TALU
"('Remingu', '14')",talu,TALU
"('Ремси,', 'Полумз.')",talu,TALU
"('Remsi', 't')",talu,TALU
"('Remsi',)",talu,TALU
"('Remsi-Tõnise', '53')",talu,TALU
"('Remsi-Tõnise', 't')",talu,TALU
"('Remsi-Tõnise',)",talu,TALU
"('Remsi', 'Michell')",talu,TALU
"('Remsi-Uuetoa', '55')",talu,TALU
"('Ränduri', '76')",talu,TALU
"('Ränga', 'A109')",talu,TALU
"('Rännimois',)",talu,TALU
"('Zeamoise',)",talu,TALU
"('Реннигсгофъ,', 'Мз.')",talu,TALU
"('Ренни,', 'Мз.')",talu,TALU
"('Лейловъ,', 'Мз.')",talu,TALU
"('Rappin,', 'Pastorat')",talu,TALU
"('Rappin-Pastorat',)",talu,TALU
"('Sillapää', 'loss')",talu,TALU
"('Sillapää',)",talu,TALU
"('Räpina-Mäe', 'ms')",talu,TALU
"('Räpina-Mäe',)",talu,TALU
"('Sillapea', 'ms')",talu,TALU
"('Sillapea',)",talu,TALU
"('Repsenhof',)",talu,TALU
"('Рязна,', 'Полумз.')",talu,TALU
"('Ресна,', 'Им.')",talu,TALU
"('Реттель,', 'Ф.')",talu,TALU
"('Väike-Tudramäe', 't')",talu,TALU
"('Väike-Tudramäe',)",talu,TALU
"('Sibula', 't')",talu,TALU
"('Rätsepasaun', '19-I')",talu,TALU
"('Rätsepa', 'A65')",talu,TALU
"('Rätsepa', 'A80')",talu,TALU
"('Rätsepa', 'A67')",talu,TALU
"('Rätsepa', '31')",talu,TALU
"('Кубья',)",talu,TALU
"('Rätsepa', '26a')",talu,TALU
"('Rätsepa', '33')",talu,TALU
"('Rätsepa', 'Hans', 'I')",talu,TALU
"('Rätsepa', '4')",talu,TALU
"('Rätsepasaun', 'dd')",talu,TALU
"('Rätsepasaun',)",talu,TALU
"('Mildovi', 't')",talu,TALU
"('Mildovi',)",talu,TALU
"('Rätsepa', '20')",talu,TALU
"('Retsepp', 'Johann')",talu,TALU
"('Rätsepa-Madise',)",talu,TALU
"('Rätsepa-Madise', '7')",talu,TALU
"('Retseppa,', 'Ges.')",talu,TALU
"('Rätsepi', 't')",talu,TALU
"('Rätsepi',)",talu,TALU
"('Jänese', '33')",talu,TALU
"('Rätsepa', 'A95')",talu,TALU
"('Rätsepa', '83')",talu,TALU
"('Rätsepa', '11')",talu,TALU
"('Rätsepa', 'A53')",talu,TALU
"('Vanaveski', 'saun')",talu,TALU
"('Antoni', 't')",talu,TALU
"('Antoni',)",talu,TALU
"('Rätsepa', 'A78')",talu,TALU
"('Videviku', 'saun')",talu,TALU
"('Rätsepa', 'A22')",talu,TALU
"('Ulma', 't')",talu,TALU
"('Ulma',)",talu,TALU
"('Rätsepa', 'A9')",talu,TALU
"('Rätsepa', 'A114')",talu,TALU
"('Sillaotsa', '134')",talu,TALU
"('Rätsepa', '27')",talu,TALU
"('Rätsepa', '23a')",talu,TALU
"('Rätsepa', '15')",talu,TALU
"('Rätsepa', '18')",talu,TALU
"('Rätsepa', '14')",talu,TALU
"('Rätsepa', 'A73')",talu,TALU
"('Rätsepa', 'A19')",talu,TALU
"('Rätsepa', '70')",talu,TALU
"('Retsep', 'Jahn')",talu,TALU
"('Rätsepa', '16')",talu,TALU
"('Rätsepa', 'A45')",talu,TALU
"('Rätsepa', 'A87')",talu,TALU
"('Rätsepa', '34')",talu,TALU
"('Rätsepa-Mardi', 't')",talu,TALU
"('Rätsepa-Mardi',)",talu,TALU
"('Rätsepa-Mardi', '25/26')",talu,TALU
"('Rätsepa-Tooma', '21')",talu,TALU
"('Reaga', 't')",talu,TALU
"('Reaga',)",talu,TALU
"('Räga', '37')",talu,TALU
"('Ряго,', 'Полумз.')",talu,TALU
"('Ряго,', 'Полмз.')",talu,TALU
"('Hohenheim',)",talu,TALU
"('Recko',)",talu,TALU
"('Гогенгеймъ,', 'Мз.')",talu,TALU
"('Ряагу',)",talu,TALU
"('Räägu', '69')",talu,TALU
"('Ряэгу',)",talu,TALU
"('Räägu-Altoa', 't')",talu,TALU
"('Räägu-Altoa',)",talu,TALU
"('Räägu-Kubja', '19')",talu,TALU
"('Räägu-Kupja', 't')",talu,TALU
"('Räägu-Kupja',)",talu,TALU
"('Rääguniidu', '19')",talu,TALU
"('Räägisilla', '21')",talu,TALU
"('Tileritu', 't')",talu,TALU
"('Tileritu',)",talu,TALU
"('Räägu-Tõnise', '21')",talu,TALU
"('Räägu-Uuetoa', '20')",talu,TALU
"('Recka',)",talu,TALU
"('Ряка,', 'Дв.')",talu,TALU
"('Bremen',)",talu,TALU
"('Räätsa', 't')",talu,TALU
"('Räätsa',)",talu,TALU
"('Rea', 'mois')",talu,TALU
"('Rea',)",talu,TALU
"('Röa', 'A3')",talu,TALU
"('Röall,', 'Das', 'Guth')",talu,TALU
"('Реаль,', 'Мз.')",talu,TALU
"('Röa', 't')",talu,TALU
"('Soone', 'A38')",talu,TALU
"('Rekkandi', 't')",talu,TALU
"('Rekkandi',)",talu,TALU
"('Rökandi', '14')",talu,TALU
"('Rockardi', 'Michell')",talu,TALU
"('Reckardi', 'Jürri')",talu,TALU
"('Резарсгофъ,', 'Мз.')",talu,TALU
"('Rünka', '27')",talu,TALU
"('Рюнка,', 'Дв.')",talu,TALU
"('Rünka', '3')",talu,TALU
"('Rüstla', '50')",talu,TALU
"('Rüüta', 't')",talu,TALU
"('Rüüta',)",talu,TALU
"('Rüita', 't')",talu,TALU
"('Rüita',)",talu,TALU
"('Rüüta', 'VII')",talu,TALU
"('Rüdja,', 'Jürri')",talu,TALU
"('Rüta',)",talu,TALU
"('Rüdla',)",talu,TALU
"('Rüta,', 'Gesinde')",talu,TALU
"('Rita', 'Tönnis')",talu,TALU
"('Rita', 'Jhan')",talu,TALU
"('Rita', 'Jaan')",talu,TALU
"('Rüta', 'Jahn')",talu,TALU
"('Rita', 'Siem')",talu,TALU
"('Rieta', 'Siem')",talu,TALU
"('Rieta', 'Hinn')",talu,TALU
"('Hinn',)",talu,TALU
"('Rietha', 'Siem')",talu,TALU
"('Ryta', 'Siem')",talu,TALU
"('Ruithe',)",talu,TALU
"('Рюйта',)",talu,TALU
"('Рюта,', 'Дв.')",talu,TALU
"('Rütle',)",talu,TALU
"('Rüütli', 'A40')",talu,TALU
"('Садіервъ,', 'Мз.')",talu,TALU
"('Saaliste', 'A102')",talu,TALU
"('Залисгофъ,', 'Мз.')",talu,TALU
"('Saara,', 'Pastorat')",talu,TALU
"('Saara-Pastorat',)",talu,TALU
"('Viljandi', '29')",talu,TALU
"('Саарте',)",talu,TALU
"('Саунъ,', 'Дв.')",talu,TALU
"('Сардо,', 'Ф.')",talu,TALU
"('Sahrenhof',)",talu,TALU
"('Saaremois',)",talu,TALU
"('Саремойзъ,', 'Дв.')",talu,TALU
"('Rulli', 'ms')",talu,TALU
"('Saarenhofi', 't')",talu,TALU
"('Saarenhofi',)",talu,TALU
"('Saarenhof',)",talu,TALU
"('Саренгофъ,', 'Полумз.')",talu,TALU
"('Пилу,', 'свх.')",talu,TALU
"('Пилу,',)",talu,TALU
"('Aleksandri', 'ms')",talu,TALU
"('Lauksaare', 't')",talu,TALU
"('Lauksaare',)",talu,TALU
"('Annenberg',)",talu,TALU
"('Saaremõisa', 'krjms')",talu,TALU
"('Саарамыза,', 'Ф.')",talu,TALU
"('Saaremöisa',)",talu,TALU
"('Саренгофъ,', 'Мз.')",talu,TALU
"('Kikholmi', 'ms')",talu,TALU
"('Kikholmi',)",talu,TALU
"('Sare', 'mois')",talu,TALU
"('Lickholm',)",talu,TALU
"('Saaremõisa', 'ms')",talu,TALU
"('Саремойзъ,', 'Мз.')",talu,TALU
"('Saare', 'A10')",talu,TALU
"('Uuetoa', '9a')",talu,TALU
"('Saare', 'A18')",talu,TALU
"('Saare', 'A66')",talu,TALU
"('Saare', '28')",talu,TALU
"('Saare', 'A9')",talu,TALU
"('Saare', '15a')",talu,TALU
"('Nikre', 'saun')",talu,TALU
"('Saare', 'A1')",talu,TALU
"('Saare', 'A271')",talu,TALU
"('Saare', 'A39')",talu,TALU
"('Saare', '37')",talu,TALU
"('Saare', '7')",talu,TALU
"('Saare', '115')",talu,TALU
"('Saare', '8')",talu,TALU
"('Saare', 'A96')",talu,TALU
"('Hermanni', 't')",talu,TALU
"('Hermanni',)",talu,TALU
"('Saare', 'A54')",talu,TALU
"('Saare', 'A65')",talu,TALU
"('Põikva-Saare', 't')",talu,TALU
"('Põikva-Saare',)",talu,TALU
"('Uus-Saare', 't')",talu,TALU
"('Uus-Saare',)",talu,TALU
"('Põkva-Saare', '23')",talu,TALU
"('Põikva-Saare', '23')",talu,TALU
"('Saare', '17')",talu,TALU
"('Saare', '10')",talu,TALU
"('Saare', '9')",talu,TALU
"('Saare', 'A12')",talu,TALU
"('Kangimäe',)",talu,TALU
"('Ennistesaun', '22')",talu,TALU
"('Эннистесаре',)",talu,TALU
"('Эннистесааре,', 'Дв.')",talu,TALU
"('Väike-Saare', 't')",talu,TALU
"('Väike-Saare',)",talu,TALU
"('Saare', '51')",talu,TALU
"('Sare', 'Jahn')",talu,TALU
"('Saare', '23')",talu,TALU
"('Алтсаре',)",talu,TALU
"('Саре,', 'Дв.')",talu,TALU
"('Saare', 'A63')",talu,TALU
"('Саре-Рейн',)",talu,TALU
"('Saare', 'A13')",talu,TALU
"('Saare', 'A123')",talu,TALU
"('Saare', 'A103')",talu,TALU
"('Saare', '74')",talu,TALU
"('Saare', 'A70')",talu,TALU
"('Saare', 'A43')",talu,TALU
"('Saare', 'A21')",talu,TALU
"('Saare', 'A69')",talu,TALU
"('Saare', 'A31')",talu,TALU
"('Saare', 'A172')",talu,TALU
"('Saara', 't')",talu,TALU
"('Saara',)",talu,TALU
"('Saro', 'Jahn')",talu,TALU
"('Feld,', 'Ann')",talu,TALU
"('Ann',)",talu,TALU
"('Saare,', 'Gesinde')",talu,TALU
"('Retsepa', 'Michel')",talu,TALU
"('Retsep', 'Hans')",talu,TALU
"('Retsep', 'Mihkel')",talu,TALU
"('Schneider', 'Michel')",talu,TALU
"('Retsep', 'Michel')",talu,TALU
"('Saare', 'A14')",talu,TALU
"('Musta', 'A14')",talu,TALU
"('Saare', '110')",talu,TALU
"('Saare', '55b')",talu,TALU
"('Soara', 't')",talu,TALU
"('Soara',)",talu,TALU
"('Saare', '32')",talu,TALU
"('Saareaasa', 't')",talu,TALU
"('Saareaasa',)",talu,TALU
"('Saare-Aasu', 'A34')",talu,TALU
"('Saareala', 't')",talu,TALU
"('Saareala',)",talu,TALU
"('Saarela', '27b')",talu,TALU
"('Saaremetsa', 'A23')",talu,TALU
