_phrase_,type,grammar_symbol
"('Haljala', 'tee')",tänav,TÄNAV
"('Haljala',)",tänav,TÄNAV
"('Haljas', 'tee')",tänav,TÄNAV
"('Haljas',)",tänav,TÄNAV
"('Haljasmaa', 'tn')",tänav,TÄNAV
"('Haljasmaa',)",tänav,TÄNAV
"('Haljava', 'tn')",tänav,TÄNAV
"('Haljava',)",tänav,TÄNAV
"('Halla', 'tn')",tänav,TÄNAV
"('Halla',)",tänav,TÄNAV
"('Halli', 'tee')",tänav,TÄNAV
"('Halli',)",tänav,TÄNAV
"('Hallikivi', 'tee')",tänav,TÄNAV
"('Hallikivi',)",tänav,TÄNAV
"('Hallikivi', 'tn')",tänav,TÄNAV
"('Hallivanamehe', 'tn')",tänav,TÄNAV
"('Hallivanamehe',)",tänav,TÄNAV
"('Halu', 'tn')",tänav,TÄNAV
"('Halu',)",tänav,TÄNAV
"('Hane', 'tn')",tänav,TÄNAV
"('Hane',)",tänav,TÄNAV
"('Hanerohu', 'tee')",tänav,TÄNAV
"('Hanerohu',)",tänav,TÄNAV
"('Hange', 'tn')",tänav,TÄNAV
"('Hange',)",tänav,TÄNAV
"('Hangu', 'tn')",tänav,TÄNAV
"('Hangu',)",tänav,TÄNAV
"('Hannuse', 'tn')",tänav,TÄNAV
"('Hannuse',)",tänav,TÄNAV
"('Hanseni', 'tn')",tänav,TÄNAV
"('Hanseni',)",tänav,TÄNAV
"('Hansu', 'tn')",tänav,TÄNAV
"('Hansu',)",tänav,TÄNAV
"('Hao', 'tn')",tänav,TÄNAV
"('Hao',)",tänav,TÄNAV
"('Haraka', 'tn')",tänav,TÄNAV
"('Haraka',)",tänav,TÄNAV
"('Hargi', 'tn')",tänav,TÄNAV
"('Hargi',)",tänav,TÄNAV
"('Hariduse', 'tn')",tänav,TÄNAV
"('Hariduse',)",tänav,TÄNAV
"('Harju', 'tee')",tänav,TÄNAV
"('Harju',)",tänav,TÄNAV
"('Harju', 'tn')",tänav,TÄNAV
"('Harksaba', 'tn')",tänav,TÄNAV
"('Harksaba',)",tänav,TÄNAV
"('Harku', 'tee')",tänav,TÄNAV
"('Harku',)",tänav,TÄNAV
"('Harku', 'tn')",tänav,TÄNAV
"('Harkumetsa', 'tee')",tänav,TÄNAV
"('Harkumetsa',)",tänav,TÄNAV
"('Haru', 'tn')",tänav,TÄNAV
"('Haru',)",tänav,TÄNAV
"('Haudejaama', 'tee')",tänav,TÄNAV
"('Haudejaama',)",tänav,TÄNAV
"('Haugi', 'tn')",tänav,TÄNAV
"('Haugi',)",tänav,TÄNAV
"('Hauka', 'tn')",tänav,TÄNAV
"('Hauka',)",tänav,TÄNAV
"('Havi', 'tn')",tänav,TÄNAV
"('Havi',)",tänav,TÄNAV
"('Hans', 'Heidemanni', 'tn')",tänav,TÄNAV
"('Hans', 'Heidemanni')",tänav,TÄNAV
"('Heidemanni',)",tänav,TÄNAV
"('Heina', 'põik')",tänav,TÄNAV
"('Heina',)",tänav,TÄNAV
"('Heina', 'tee')",tänav,TÄNAV
"('Heina', 'tn')",tänav,TÄNAV
"('Heinamaa', 'tn')",tänav,TÄNAV
"('Heinamaa',)",tänav,TÄNAV
"('Heinaturg',)",tänav,TÄNAV
"('Heinavälja', 'tn')",tänav,TÄNAV
"('Heinavälja',)",tänav,TÄNAV
"('Heitvetepuhastusjaam',)",tänav,TÄNAV
"('Heki', 'tee')",tänav,TÄNAV
"('Heki',)",tänav,TÄNAV
"('Heki', 'tn')",tänav,TÄNAV
"('Helbe', 'tn')",tänav,TÄNAV
"('Helbe',)",tänav,TÄNAV
"('Heldri', 'põik')",tänav,TÄNAV
"('Heldri',)",tänav,TÄNAV
"('Heldri', 'tee')",tänav,TÄNAV
"('Hele', 'tn')",tänav,TÄNAV
"('Hele',)",tänav,TÄNAV
"('Hellerheina', 'põik')",tänav,TÄNAV
"('Hellerheina',)",tänav,TÄNAV
"('Hellerheina', 'tee')",tänav,TÄNAV
"('Helme', 'tn')",tänav,TÄNAV
"('Helme',)",tänav,TÄNAV
"('Helmiku', 'põik')",tänav,TÄNAV
"('Helmiku',)",tänav,TÄNAV
"('Helmiku', 'tee')",tänav,TÄNAV
"('Helsingi', 'tn')",tänav,TÄNAV
"('Helsingi',)",tänav,TÄNAV
"('Heltermaa', 'maantee')",tänav,TÄNAV
"('Heltermaa',)",tänav,TÄNAV
"('Henno', 'tn')",tänav,TÄNAV
"('Henno',)",tänav,TÄNAV
"('Herilase', 'tn')",tänav,TÄNAV
"('Herilase',)",tänav,TÄNAV
"('Karl', 'August', 'Hermanni', 'tn')",tänav,TÄNAV
"('Karl', 'August', 'Hermanni')",tänav,TÄNAV
"('Hermanni',)",tänav,TÄNAV
"('Herne', 'tn')",tänav,TÄNAV
"('Herne',)",tänav,TÄNAV
"('Hiidi', 'tn')",tänav,TÄNAV
"('Hiidi',)",tänav,TÄNAV
"('Hiidtamme', 'tn')",tänav,TÄNAV
"('Hiidtamme',)",tänav,TÄNAV
"('Hiie', 'puiestee')",tänav,TÄNAV
"('Hiie',)",tänav,TÄNAV
"('Hiie', 'põik')",tänav,TÄNAV
"('Hiie', 'tn')",tänav,TÄNAV
"('Hiiela', 'tee')",tänav,TÄNAV
"('Hiiela',)",tänav,TÄNAV
"('Hiiemäe', 'tee')",tänav,TÄNAV
"('Hiiemäe',)",tänav,TÄNAV
"('Hiiepuu', 'tn')",tänav,TÄNAV
"('Hiiepuu',)",tänav,TÄNAV
"('Hiire', 'tn')",tänav,TÄNAV
"('Hiire',)",tänav,TÄNAV
"('Hiireherne', 'tee')",tänav,TÄNAV
"('Hiireherne',)",tänav,TÄNAV
"('Hiirekõrva', 'tee')",tänav,TÄNAV
"('Hiirekõrva',)",tänav,TÄNAV
"('Hiiu', 'maantee')",tänav,TÄNAV
"('Hiiu',)",tänav,TÄNAV
"('Hiiu', 'tn')",tänav,TÄNAV
"('Hiiu', 'väljak')",tänav,TÄNAV
"('Hiiu-Maleva', 'tn')",tänav,TÄNAV
"('Hiiu-Maleva',)",tänav,TÄNAV
"('Hiiumetsa', 'tee')",tänav,TÄNAV
"('Hiiumetsa',)",tänav,TÄNAV
"('Hiiu-Suurtüki', 'tn')",tänav,TÄNAV
"('Hiiu-Suurtüki',)",tänav,TÄNAV
"('Hindreku', 'tn')",tänav,TÄNAV
"('Hindreku',)",tänav,TÄNAV
"('Hipodroomi', 'tn')",tänav,TÄNAV
"('Hipodroomi',)",tänav,TÄNAV
"('Hirve', 'põik')",tänav,TÄNAV
"('Hirve',)",tänav,TÄNAV
"('Hirve', 'tn')",tänav,TÄNAV
"('Hirveaia', 'tn')",tänav,TÄNAV
"('Hirveaia',)",tänav,TÄNAV
"('Hobujaama', 'tn')",tänav,TÄNAV
"('Hobujaama',)",tänav,TÄNAV
"('Hobukopli', 'tn')",tänav,TÄNAV
"('Hobukopli',)",tänav,TÄNAV
"('Hoburaua', 'tee')",tänav,TÄNAV
"('Hoburaua',)",tänav,TÄNAV
"('Hoburaua', 'tn')",tänav,TÄNAV
"('Hobuse', 'tn')",tänav,TÄNAV
"('Hobuse',)",tänav,TÄNAV
"('Hobusepea', 'tn')",tänav,TÄNAV
"('Hobusepea',)",tänav,TÄNAV
"('Hobuseraua', 'tee')",tänav,TÄNAV
"('Hobuseraua',)",tänav,TÄNAV
"('Hobuseraua', 'tn')",tänav,TÄNAV
"('Hoidla', 'tee')",tänav,TÄNAV
"('Hoidla',)",tänav,TÄNAV
"('Hoiu', 'tn')",tänav,TÄNAV
"('Hoiu',)",tänav,TÄNAV
"('Holmi', 'kallas')",tänav,TÄNAV
"('Holmi',)",tänav,TÄNAV
"('Holmi', 'tn')",tänav,TÄNAV
"('Hommiku', 'puiestee')",tänav,TÄNAV
"('Hommiku',)",tänav,TÄNAV
"('Hommiku', 'tee')",tänav,TÄNAV
"('Hommiku', 'tn')",tänav,TÄNAV
"('Hoo', 'tn')",tänav,TÄNAV
"('Hoo',)",tänav,TÄNAV
"('Hooldekodu', 'tee')",tänav,TÄNAV
"('Hooldekodu',)",tänav,TÄNAV
"('Hoovi', 'tn')",tänav,TÄNAV
"('Hoovi',)",tänav,TÄNAV
"('Hospidali', 'tn')",tänav,TÄNAV
"('Hospidali',)",tänav,TÄNAV
"('Humala', 'tn')",tänav,TÄNAV
"('Humala',)",tänav,TÄNAV
"('Hundi', 'põik')",tänav,TÄNAV
"('Hundi',)",tänav,TÄNAV
"('Hundi', 'tee')",tänav,TÄNAV
"('Hundi', 'tn')",tänav,TÄNAV
"('Hundiaugu', 'tee')",tänav,TÄNAV
"('Hundiaugu',)",tänav,TÄNAV
"('Hundinuia', 'tee')",tänav,TÄNAV
"('Hundinuia',)",tänav,TÄNAV
"('Hundioa', 'tee')",tänav,TÄNAV
"('Hundioa',)",tänav,TÄNAV
"('Hundipea', 'tn')",tänav,TÄNAV
"('Hundipea',)",tänav,TÄNAV
"('Hundisoo', 'tn')",tänav,TÄNAV
"('Hundisoo',)",tänav,TÄNAV
"('Hunditubaka', 'tee')",tänav,TÄNAV
"('Hunditubaka',)",tänav,TÄNAV
"('Huntaugu', 'tn')",tänav,TÄNAV
"('Huntaugu',)",tänav,TÄNAV
"('Jakob', 'Hurda', 'tn')",tänav,TÄNAV
"('Jakob', 'Hurda')",tänav,TÄNAV
"('Hurda',)",tänav,TÄNAV
"('Hurmi', 'tn')",tänav,TÄNAV
"('Hurmi',)",tänav,TÄNAV
"('Huulheina', 'põik')",tänav,TÄNAV
"('Huulheina',)",tänav,TÄNAV
"('Huulheina', 'tee')",tänav,TÄNAV
"('Hõbe', 'tn')",tänav,TÄNAV
"('Hõbe',)",tänav,TÄNAV
"('Hõbeda', 'tn')",tänav,TÄNAV
"('Hõbeda',)",tänav,TÄNAV
"('Hõbekuuse', 'tee')",tänav,TÄNAV
"('Hõbekuuse',)",tänav,TÄNAV
"('Hõbepaju', 'tee')",tänav,TÄNAV
"('Hõbepaju',)",tänav,TÄNAV
"('Hõbepaju', 'tn')",tänav,TÄNAV
"('Hõberebase', 'tn')",tänav,TÄNAV
"('Hõberebase',)",tänav,TÄNAV
"('Hõimu', 'tn')",tänav,TÄNAV
"('Hõimu',)",tänav,TÄNAV
"('Hälli', 'põik')",tänav,TÄNAV
"('Hälli',)",tänav,TÄNAV
"('Hälli', 'tn')",tänav,TÄNAV
"('Hällimäe', 'tee')",tänav,TÄNAV
"('Hällimäe',)",tänav,TÄNAV
"('Hämar', 'tee')",tänav,TÄNAV
"('Hämar',)",tänav,TÄNAV
"('Hämariku', 'tee')",tänav,TÄNAV
"('Hämariku',)",tänav,TÄNAV
"('Hämariku', 'tn')",tänav,TÄNAV
"('Härgheina', 'tee')",tänav,TÄNAV
"('Härgheina',)",tänav,TÄNAV
"('Härgmäe', 'tn')",tänav,TÄNAV
"('Härgmäe',)",tänav,TÄNAV
"('Härjapea', 'tn')",tänav,TÄNAV
"('Härjapea',)",tänav,TÄNAV
"('Härma', 'tn')",tänav,TÄNAV
"('Härma',)",tänav,TÄNAV
"('Miina', 'Härma', 'tn')",tänav,TÄNAV
"('Miina', 'Härma')",tänav,TÄNAV
"('Härmatise', 'tn')",tänav,TÄNAV
"('Härmatise',)",tänav,TÄNAV
"('Hüübi', 'tn')",tänav,TÄNAV
"('Hüübi',)",tänav,TÄNAV
"('Ida', 'tee')",tänav,TÄNAV
"('Ida',)",tänav,TÄNAV
"('Ida', 'tn')",tänav,TÄNAV
"('Idakaare', 'põik')",tänav,TÄNAV
"('Idakaare',)",tänav,TÄNAV
"('Idakaare', 'tn')",tänav,TÄNAV
"('Ida-Klaokse', 'tee')",tänav,TÄNAV
"('Ida-Klaokse',)",tänav,TÄNAV
"('Ihaste', 'põik')",tänav,TÄNAV
"('Ihaste',)",tänav,TÄNAV
"('Ihaste', 'tee')",tänav,TÄNAV
"('Iigaste', 'maantee')",tänav,TÄNAV
"('Iigaste',)",tänav,TÄNAV
"('Iirise', 'tee')",tänav,TÄNAV
"('Iirise',)",tänav,TÄNAV
"('Iirise', 'tn')",tänav,TÄNAV
"('Illimari', 'tn')",tänav,TÄNAV
"('Illimari',)",tänav,TÄNAV
"('Ilma', 'tn')",tänav,TÄNAV
"('Ilma',)",tänav,TÄNAV
"('Ilmajaama', 'tn')",tänav,TÄNAV
"('Ilmajaama',)",tänav,TÄNAV
"('Ilmarise', 'tn')",tänav,TÄNAV
"('Ilmarise',)",tänav,TÄNAV
"('Ilmatari', 'tn')",tänav,TÄNAV
"('Ilmatari',)",tänav,TÄNAV
"('Ilmatsalu', 'tn')",tänav,TÄNAV
"('Ilmatsalu',)",tänav,TÄNAV
"('Ilo', 'tn')",tänav,TÄNAV
"('Ilo',)",tänav,TÄNAV
"('Ilu', 'puiestee')",tänav,TÄNAV
"('Ilu',)",tänav,TÄNAV
"('Ilumäe', 'tee')",tänav,TÄNAV
"('Ilumäe',)",tänav,TÄNAV
"('Ilumäe', 'tn')",tänav,TÄNAV
"('Ilusmäe', 'tee')",tänav,TÄNAV
"('Ilusmäe',)",tänav,TÄNAV
"('Ilvese', 'tee')",tänav,TÄNAV
"('Ilvese',)",tänav,TÄNAV
"('Ilvese', 'tn')",tänav,TÄNAV
"('Imanta', 'tn')",tänav,TÄNAV
"('Imanta',)",tänav,TÄNAV
"('Ingeri', 'tee')",tänav,TÄNAV
"('Ingeri',)",tänav,TÄNAV
"('Inseneri', 'tn')",tänav,TÄNAV
"('Inseneri',)",tänav,TÄNAV
"('Instituudi', 'tee')",tänav,TÄNAV
"('Instituudi',)",tänav,TÄNAV
"('Inženernaja', 'tn')",tänav,TÄNAV
"('Inženernaja',)",tänav,TÄNAV
"('Invaliidi', 'tn')",tänav,TÄNAV
"('Invaliidi',)",tänav,TÄNAV
"('Iru', 'põik')",tänav,TÄNAV
"('Iru',)",tänav,TÄNAV
"('Iru', 'tee')",tänav,TÄNAV
"('Irusilla', 'tn')",tänav,TÄNAV
"('Irusilla',)",tänav,TÄNAV
"('Irvala', 'tee')",tänav,TÄNAV
"('Irvala',)",tänav,TÄNAV
"('Anton', 'Irve', 'tn')",tänav,TÄNAV
"('Anton', 'Irve')",tänav,TÄNAV
"('Irve',)",tänav,TÄNAV
"('Isaku', 'tn')",tänav,TÄNAV
"('Isaku',)",tänav,TÄNAV
"('Isidori', 'tn')",tänav,TÄNAV
"('Isidori',)",tänav,TÄNAV
"('Islandi', 'väljak')",tänav,TÄNAV
"('Islandi',)",tänav,TÄNAV
"('Istiku', 'tee')",tänav,TÄNAV
"('Istiku',)",tänav,TÄNAV
"('Istiku', 'tn')",tänav,TÄNAV
"('Iva', 'tee')",tänav,TÄNAV
"('Iva',)",tänav,TÄNAV
"('Iva', 'tn')",tänav,TÄNAV
"('Ivaste', 'tn')",tänav,TÄNAV
"('Ivaste',)",tänav,TÄNAV
"('Jaagu', 'tn')",tänav,TÄNAV
"('Jaagu',)",tänav,TÄNAV
"('Jaagumäe', 'tn')",tänav,TÄNAV
"('Jaagumäe',)",tänav,TÄNAV
"('Jaama', 'plats')",tänav,TÄNAV
"('Jaama',)",tänav,TÄNAV
"('Jaama', 'puiestee')",tänav,TÄNAV
"('Jaama', 'põik')",tänav,TÄNAV
"('Jaama', 'tee')",tänav,TÄNAV
"('Jaama', 'tn')",tänav,TÄNAV
"('Jaamamõisa', 'tn')",tänav,TÄNAV
"('Jaamamõisa',)",tänav,TÄNAV
"('Jaani', 'tee')",tänav,TÄNAV
"('Jaani',)",tänav,TÄNAV
"('Jaani', 'tn')",tänav,TÄNAV
"('Jaanikakra', 'tee')",tänav,TÄNAV
"('Jaanikakra',)",tänav,TÄNAV
"('Jaaniku', 'tn')",tänav,TÄNAV
"('Jaaniku',)",tänav,TÄNAV
"('Jaanilille', 'tee')",tänav,TÄNAV
"('Jaanilille',)",tänav,TÄNAV
"('Jaanioja', 'tn')",tänav,TÄNAV
"('Jaanioja',)",tänav,TÄNAV
"('Jaaniussi', 'tn')",tänav,TÄNAV
"('Jaaniussi',)",tänav,TÄNAV
"('Jahe', 'tee')",tänav,TÄNAV
"('Jahe',)",tänav,TÄNAV
"('Jahilossi', 'tee')",tänav,TÄNAV
"('Jahilossi',)",tänav,TÄNAV
"('Jahimehe', 'põik')",tänav,TÄNAV
"('Jahimehe',)",tänav,TÄNAV
"('Jahimehe', 'tee')",tänav,TÄNAV
"('Jahu', 'tn')",tänav,TÄNAV
"('Jahu',)",tänav,TÄNAV
"('Jakobi', 'tn')",tänav,TÄNAV
"('Jakobi',)",tänav,TÄNAV
"('Carl', 'Robert', 'Jakobsoni', 'tn')",tänav,TÄNAV
"('Carl', 'Robert', 'Jakobsoni')",tänav,TÄNAV
"('Jakobsoni',)",tänav,TÄNAV
"('Jalaka', 'tee')",tänav,TÄNAV
"('Jalaka',)",tänav,TÄNAV
"('Jalaka', 'tn')",tänav,TÄNAV
"('Jalakakuru', 'põik')",tänav,TÄNAV
"('Jalakakuru',)",tänav,TÄNAV
"('Jalakakuru', 'tn')",tänav,TÄNAV
"('Jalami', 'tn')",tänav,TÄNAV
"('Jalami',)",tänav,TÄNAV
"('Jalgpalli', 'tee')",tänav,TÄNAV
"('Jalgpalli',)",tänav,TÄNAV
"('Jalgpalli', 'tn')",tänav,TÄNAV
"('Jalgraja', 'tn')",tänav,TÄNAV
"('Jalgraja',)",tänav,TÄNAV
"('Jalgratta', 'tee')",tänav,TÄNAV
"('Jalgratta',)",tänav,TÄNAV
"('Johann', 'Voldemar', 'Jannseni', 'tn')",tänav,TÄNAV
"('Johann', 'Voldemar', 'Jannseni')",tänav,TÄNAV
"('Jannseni',)",tänav,TÄNAV
"('Jasmiini', 'tee')",tänav,TÄNAV
"('Jasmiini',)",tänav,TÄNAV
"('Jasmiini', 'tn')",tänav,TÄNAV
"('Mihhail', 'Jermakovi', 'tn')",tänav,TÄNAV
"('Mihhail', 'Jermakovi')",tänav,TÄNAV
"('Jermakovi',)",tänav,TÄNAV
"('Joa', 'tee')",tänav,TÄNAV
"('Joa',)",tänav,TÄNAV
"('Joa', 'tn')",tänav,TÄNAV
"('Joala', 'k')",tänav,TÄNAV
"('Joala',)",tänav,TÄNAV
"('Joala', 'tee')",tänav,TÄNAV
"('Joala', 'tn')",tänav,TÄNAV
"('Andrus', 'Johani', 'tn')",tänav,TÄNAV
"('Andrus', 'Johani')",tänav,TÄNAV
"('Johani',)",tänav,TÄNAV
"('Joodi', 'tn')",tänav,TÄNAV
"('Joodi',)",tänav,TÄNAV
"('Joone', 'tn')",tänav,TÄNAV
"('Joone',)",tänav,TÄNAV
"('Joosepi', 'tn')",tänav,TÄNAV
"('Joosepi',)",tänav,TÄNAV
"('Jugapuu', 'põik')",tänav,TÄNAV
"('Jugapuu',)",tänav,TÄNAV
"('Jugapuu', 'tee')",tänav,TÄNAV
"('Juhani', 'tn')",tänav,TÄNAV
"('Juhani',)",tänav,TÄNAV
"('Juhhanovi',)",tänav,TÄNAV
"('Juhkentali', 'tn')",tänav,TÄNAV
"('Juhkentali',)",tänav,TÄNAV
"('Juhtme', 'tn')",tänav,TÄNAV
"('Juhtme',)",tänav,TÄNAV
"('Salavat', 'Julajevi', 'tee')",tänav,TÄNAV
"('Salavat', 'Julajevi')",tänav,TÄNAV
"('Julajevi',)",tänav,TÄNAV
"('Jumika', 'tee')",tänav,TÄNAV
"('Jumika',)",tänav,TÄNAV
"('Jussikalda', 'tn')",tänav,TÄNAV
"('Jussikalda',)",tänav,TÄNAV
"('Juta', 'tn')",tänav,TÄNAV
"('Juta',)",tänav,TÄNAV
"('Juubelitammede', 'tee')",tänav,TÄNAV
"('Juubelitammede',)",tänav,TÄNAV
"('Juudi', 'tn')",tänav,TÄNAV
"('Juudi',)",tänav,TÄNAV
"('Juuli',)",tänav,TÄNAV
"('Juuni',)",tänav,TÄNAV
"('Juurdepääsu', 'tn')",tänav,TÄNAV
"('Juurdepääsu',)",tänav,TÄNAV
"('Juurdeveo', 'tn')",tänav,TÄNAV
"('Juurdeveo',)",tänav,TÄNAV
"('Juure', 'tn')",tänav,TÄNAV
"('Juure',)",tänav,TÄNAV
"('Juuru', 'tee')",tänav,TÄNAV
"('Juuru',)",tänav,TÄNAV
"('Jõe', 'põik')",tänav,TÄNAV
"('Jõe',)",tänav,TÄNAV
"('Jõe', 'tee')",tänav,TÄNAV
"('Jõe', 'tn')",tänav,TÄNAV
"('Jõekalda', 'tee')",tänav,TÄNAV
"('Jõekalda',)",tänav,TÄNAV
"('Jõekalda', 'tn')",tänav,TÄNAV
"('Jõekääru', 'tn')",tänav,TÄNAV
"('Jõekääru',)",tänav,TÄNAV
"('Jõeküla', 'tee')",tänav,TÄNAV
"('Jõeküla',)",tänav,TÄNAV
"('Jõelähtme', 'tee')",tänav,TÄNAV
"('Jõelähtme',)",tänav,TÄNAV
"('Jõeoti', 'tn')",tänav,TÄNAV
"('Jõeoti',)",tänav,TÄNAV
"('Jõesuu', 'tn')",tänav,TÄNAV
"('Jõesuu',)",tänav,TÄNAV
"('Jõetaguse', 'tn')",tänav,TÄNAV
"('Jõetaguse',)",tänav,TÄNAV
"('Jõeääre', 'tee')",tänav,TÄNAV
"('Jõeääre',)",tänav,TÄNAV
"('Jõgeva', 'maantee')",tänav,TÄNAV
"('Jõgeva',)",tänav,TÄNAV
"('Jõgisoo', 'tee')",tänav,TÄNAV
"('Jõgisoo',)",tänav,TÄNAV
"('Jõhvi', 'maantee')",tänav,TÄNAV
"('Jõhvi',)",tänav,TÄNAV
"('Jõhvika', 'tn')",tänav,TÄNAV
"('Jõhvika',)",tänav,TÄNAV
"('Jägala', 'maantee')",tänav,TÄNAV
"('Jägala',)",tänav,TÄNAV
"('Jämejala', 'puiestee')",tänav,TÄNAV
"('Jämejala',)",tänav,TÄNAV
"('Jänese', 'tn')",tänav,TÄNAV
"('Jänese',)",tänav,TÄNAV
"('Jänesekapsa', 'tee')",tänav,TÄNAV
"('Jänesekapsa',)",tänav,TÄNAV
"('Järsi', 'tee')",tänav,TÄNAV
"('Järsi',)",tänav,TÄNAV
"('Järva', 'tn')",tänav,TÄNAV
"('Järva',)",tänav,TÄNAV
"('Järva-Jaani', 'maantee')",tänav,TÄNAV
"('Järva-Jaani',)",tänav,TÄNAV
"('Järvakandi', 'maantee')",tänav,TÄNAV
"('Järvakandi',)",tänav,TÄNAV
"('Järve', 'põik')",tänav,TÄNAV
"('Järve',)",tänav,TÄNAV
"('Järve', 'tee')",tänav,TÄNAV
"('Järve', 'tn')",tänav,TÄNAV
"('Järvekalda', 'tee')",tänav,TÄNAV
"('Järvekalda',)",tänav,TÄNAV
"('Järvekalda', 'tn')",tänav,TÄNAV
"('Järveküla', 'tee')",tänav,TÄNAV
"('Järveküla',)",tänav,TÄNAV
"('Järveotsa', 'tee')",tänav,TÄNAV
"('Järveotsa',)",tänav,TÄNAV
"('Järvesuu', 'tn')",tänav,TÄNAV
"('Järvesuu',)",tänav,TÄNAV
"('Järvevana', 'tee')",tänav,TÄNAV
"('Järvevana',)",tänav,TÄNAV
"('Jää', 'tn')",tänav,TÄNAV
"('Jää',)",tänav,TÄNAV
"('Jäägri', 'tee')",tänav,TÄNAV
"('Jäägri',)",tänav,TÄNAV
"('Jääraku', 'põik')",tänav,TÄNAV
"('Jääraku',)",tänav,TÄNAV
"('Jääraku', 'tee')",tänav,TÄNAV
"('Jääraku', 'tn')",tänav,TÄNAV
"('Jüri', 'tee')",tänav,TÄNAV
"('Jüri',)",tänav,TÄNAV
"('Jüri', 'tn')",tänav,TÄNAV
"('Jürilille', 'tee')",tänav,TÄNAV
"('Jürilille',)",tänav,TÄNAV
"('Jüriöö', 'tn')",tänav,TÄNAV
"('Jüriöö',)",tänav,TÄNAV
"('Johannes', 'Jürna', 'tn')",tänav,TÄNAV
"('Johannes', 'Jürna')",tänav,TÄNAV
"('Jürna',)",tänav,TÄNAV
"('Kaabli', 'tn')",tänav,TÄNAV
"('Kaabli',)",tänav,TÄNAV
"('Kaali', 'tn')",tänav,TÄNAV
"('Kaali',)",tänav,TÄNAV
"('Kaalika', 'tn')",tänav,TÄNAV
"('Kaalika',)",tänav,TÄNAV
"('Kaalu', 'tn')",tänav,TÄNAV
"('Kaalu',)",tänav,TÄNAV
"('Kaardiväe', 'tn')",tänav,TÄNAV
"('Kaardiväe',)",tänav,TÄNAV
"('Kaare', 'põik')",tänav,TÄNAV
"('Kaare',)",tänav,TÄNAV
"('Kaare', 'tee')",tänav,TÄNAV
"('Kaare', 'tn')",tänav,TÄNAV
"('Kaarla', 'tn')",tänav,TÄNAV
"('Kaarla',)",tänav,TÄNAV
"('Kaarlepere', 'tn')",tänav,TÄNAV
"('Kaarlepere',)",tänav,TÄNAV
"('Kaarli', 'puiestee')",tänav,TÄNAV
"('Kaarli',)",tänav,TÄNAV
"('Kaarli', 'tee')",tänav,TÄNAV
"('Kaarli', 'tn')",tänav,TÄNAV
"('Kaarlimäe', 'tn')",tänav,TÄNAV
"('Kaarlimäe',)",tänav,TÄNAV
"('Kaarna', 'tn')",tänav,TÄNAV
"('Kaarna',)",tänav,TÄNAV
"('Kaaruka', 'tee')",tänav,TÄNAV
"('Kaaruka',)",tänav,TÄNAV
"('Kaaruti', 'tn')",tänav,TÄNAV
"('Kaaruti',)",tänav,TÄNAV
"('Kaasani', 'tn')",tänav,TÄNAV
"('Kaasani',)",tänav,TÄNAV
"('Kaasiku', 'tee')",tänav,TÄNAV
"('Kaasiku',)",tänav,TÄNAV
"('Kaasiku', 'tn')",tänav,TÄNAV
"('Kabala', 'tn')",tänav,TÄNAV
"('Kabala',)",tänav,TÄNAV
"('Kabeli', 'tn')",tänav,TÄNAV
"('Kabeli',)",tänav,TÄNAV
"('Kabelikivi', 'tee')",tänav,TÄNAV
"('Kabelikivi',)",tänav,TÄNAV
"('Kabli', 'tn')",tänav,TÄNAV
"('Kabli',)",tänav,TÄNAV
"('Kadaka', 'puiestee')",tänav,TÄNAV
"('Kadaka',)",tänav,TÄNAV
"('Kadaka', 'põik')",tänav,TÄNAV
"('Kadaka', 'tee')",tänav,TÄNAV
"('Kadaka', 'tn')",tänav,TÄNAV
"('Kadakaoru', 'tn')",tänav,TÄNAV
"('Kadakaoru',)",tänav,TÄNAV
"('Kadastiku', 'tn')",tänav,TÄNAV
"('Kadastiku',)",tänav,TÄNAV
"('Kadri', 'tee')",tänav,TÄNAV
"('Kadri',)",tänav,TÄNAV
"('Kadri', 'tn')",tänav,TÄNAV
"('Kadrina', 'tee')",tänav,TÄNAV
"('Kadrina',)",tänav,TÄNAV
"('Kaera', 'tn')",tänav,TÄNAV
"('Kaera',)",tänav,TÄNAV
"('Kaeravälja', 'tn')",tänav,TÄNAV
"('Kaeravälja',)",tänav,TÄNAV
"('Kaevu', 'plats')",tänav,TÄNAV
"('Kaevu',)",tänav,TÄNAV
"('Kaevu', 'põik')",tänav,TÄNAV
"('Kaevu', 'tee')",tänav,TÄNAV
"('Kaevu', 'tn')",tänav,TÄNAV
"('Kaevuaia', 'tee')",tänav,TÄNAV
"('Kaevuaia',)",tänav,TÄNAV
"('Kaevuri', 'tn')",tänav,TÄNAV
"('Kaevuri',)",tänav,TÄNAV
"('Kaevurite', 'puiestee')",tänav,TÄNAV
"('Kaevurite',)",tänav,TÄNAV
"('Kaevurite', 'tn')",tänav,TÄNAV
"('Kagu', 'tn')",tänav,TÄNAV
"('Kagu',)",tänav,TÄNAV
"('Kaheküla', 'tee')",tänav,TÄNAV
"('Kaheküla',)",tänav,TÄNAV
"('Kahheli', 'tn')",tänav,TÄNAV
"('Kahheli',)",tänav,TÄNAV
"('Kahlu', 'tn')",tänav,TÄNAV
"('Kahlu',)",tänav,TÄNAV
"('Kahu', 'tn')",tänav,TÄNAV
"('Kahu',)",tänav,TÄNAV
